model	nDCGRendle2020	Recall	dataset_name	strategy	cutoff	transactions	space_size	space_size_log	shape	shape_log	density	density_log	gini_item	gini_user	average_degree	average_degree_users	average_degree_items	average_degree_log	average_degree_users_log	average_degree_items_log	average_clustering_coefficient_dot	average_clustering_coefficient_min	average_clustering_coefficient_max	average_clustering_coefficient_dot_log	average_clustering_coefficient_min_log	average_clustering_coefficient_max_log	average_clustering_coefficient_dot_users	average_clustering_coefficient_dot_items	average_clustering_coefficient_min_users	average_clustering_coefficient_min_items	average_clustering_coefficient_max_users	average_clustering_coefficient_max_items	average_clustering_coefficient_dot_users_log	average_clustering_coefficient_dot_items_log	average_clustering_coefficient_min_users_log	average_clustering_coefficient_min_items_log	average_clustering_coefficient_max_users_log	average_clustering_coefficient_max_items_log	degree_assortativity_users	degree_assortativity_items	most_least_favorite	most_rated	highest_variance	most_recent_1	most_recent_2	most_recent_3	most_characteristic
UserKNN	0.1285943723837317	0.1525750069915261	amazon-book	most_favorite	18	244750	13.767821142068923	1.1388652154312804	1.0950064604393102	0.039416681481951	0.0012911962902767314	-2.8890077303873847	0.4506425775052806	0.04293110381522772	17.758670729937602	16.988269591170962	18.602264954016874	1.2494104548965057	1.2301491443029196	1.2695658257848703	0.03721995681375375	0.09916920111123577	0.06157452333902212	-1.4292241351160342	-1.0036231853486153	-1.2105989414382492	0.036740324426446085	0.0377451573764921	0.07336467316232531	0.12742532592387695	0.06716747036587392	0.055450210211723805	-1.4348570130821092	-1.4231387595202196	-1.1345130128891343	-0.8947442469151596	-1.1728410076165905	-1.2560968031015003	0.4729914642742827	0.07566988946372695	0.8826695051820502	0.09426437459439097	0.1773377922735872	0.8762015481370963	0.9343413050657268	0.5226279418242902	0.2707597406476698
UltraGCN	0.1422952535397797	0.1730193154281895	amazon-book	most_favorite	18	244750	13.767821142068923	1.1388652154312804	1.0950064604393102	0.039416681481951	0.0012911962902767314	-2.8890077303873847	0.4506425775052806	0.04293110381522772	17.758670729937602	16.988269591170962	18.602264954016874	1.2494104548965057	1.2301491443029196	1.2695658257848703	0.03721995681375375	0.09916920111123577	0.06157452333902212	-1.4292241351160342	-1.0036231853486153	-1.2105989414382492	0.036740324426446085	0.0377451573764921	0.07336467316232531	0.12742532592387695	0.06716747036587392	0.055450210211723805	-1.4348570130821092	-1.4231387595202196	-1.1345130128891343	-0.8947442469151596	-1.1728410076165905	-1.2560968031015003	0.4729914642742827	0.07566988946372695	0.8826695051820502	0.09426437459439097	0.1773377922735872	0.8762015481370963	0.9343413050657268	0.5226279418242902	0.2707597406476698
SimpleX	0.1272166185928886	0.1534473482816066	amazon-book	most_favorite	18	244750	13.767821142068923	1.1388652154312804	1.0950064604393102	0.039416681481951	0.0012911962902767314	-2.8890077303873847	0.4506425775052806	0.04293110381522772	17.758670729937602	16.988269591170962	18.602264954016874	1.2494104548965057	1.2301491443029196	1.2695658257848703	0.03721995681375375	0.09916920111123577	0.06157452333902212	-1.4292241351160342	-1.0036231853486153	-1.2105989414382492	0.036740324426446085	0.0377451573764921	0.07336467316232531	0.12742532592387695	0.06716747036587392	0.055450210211723805	-1.4348570130821092	-1.4231387595202196	-1.1345130128891343	-0.8947442469151596	-1.1728410076165905	-1.2560968031015003	0.4729914642742827	0.07566988946372695	0.8826695051820502	0.09426437459439097	0.1773377922735872	0.8762015481370963	0.9343413050657268	0.5226279418242902	0.2707597406476698
LightGCN	0.1195741513693476	0.1489642954848168	amazon-book	most_favorite	18	244750	13.767821142068923	1.1388652154312804	1.0950064604393102	0.039416681481951	0.0012911962902767314	-2.8890077303873847	0.4506425775052806	0.04293110381522772	17.758670729937602	16.988269591170962	18.602264954016874	1.2494104548965057	1.2301491443029196	1.2695658257848703	0.03721995681375375	0.09916920111123577	0.06157452333902212	-1.4292241351160342	-1.0036231853486153	-1.2105989414382492	0.036740324426446085	0.0377451573764921	0.07336467316232531	0.12742532592387695	0.06716747036587392	0.055450210211723805	-1.4348570130821092	-1.4231387595202196	-1.1345130128891343	-0.8947442469151596	-1.1728410076165905	-1.2560968031015003	0.4729914642742827	0.07566988946372695	0.8826695051820502	0.09426437459439097	0.1773377922735872	0.8762015481370963	0.9343413050657268	0.5226279418242902	0.2707597406476698
DirectAU	0.117719097230747	0.1444601893919677	amazon-book	most_favorite	18	244750	13.767821142068923	1.1388652154312804	1.0950064604393102	0.039416681481951	0.0012911962902767314	-2.8890077303873847	0.4506425775052806	0.04293110381522772	17.758670729937602	16.988269591170962	18.602264954016874	1.2494104548965057	1.2301491443029196	1.2695658257848703	0.03721995681375375	0.09916920111123577	0.06157452333902212	-1.4292241351160342	-1.0036231853486153	-1.2105989414382492	0.036740324426446085	0.0377451573764921	0.07336467316232531	0.12742532592387695	0.06716747036587392	0.055450210211723805	-1.4348570130821092	-1.4231387595202196	-1.1345130128891343	-0.8947442469151596	-1.1728410076165905	-1.2560968031015003	0.4729914642742827	0.07566988946372695	0.8826695051820502	0.09426437459439097	0.1773377922735872	0.8762015481370963	0.9343413050657268	0.5226279418242902	0.2707597406476698
BPRMF	0.1130108748455406	0.142355772799279	amazon-book	most_favorite	18	244750	13.767821142068923	1.1388652154312804	1.0950064604393102	0.039416681481951	0.0012911962902767314	-2.8890077303873847	0.4506425775052806	0.04293110381522772	17.758670729937602	16.988269591170962	18.602264954016874	1.2494104548965057	1.2301491443029196	1.2695658257848703	0.03721995681375375	0.09916920111123577	0.06157452333902212	-1.4292241351160342	-1.0036231853486153	-1.2105989414382492	0.036740324426446085	0.0377451573764921	0.07336467316232531	0.12742532592387695	0.06716747036587392	0.055450210211723805	-1.4348570130821092	-1.4231387595202196	-1.1345130128891343	-0.8947442469151596	-1.1728410076165905	-1.2560968031015003	0.4729914642742827	0.07566988946372695	0.8826695051820502	0.09426437459439097	0.1773377922735872	0.8762015481370963	0.9343413050657268	0.5226279418242902	0.2707597406476698
SVDGCN	0.1078367030158194	0.138554432239369	amazon-book	most_favorite	18	244750	13.767821142068923	1.1388652154312804	1.0950064604393102	0.039416681481951	0.0012911962902767314	-2.8890077303873847	0.4506425775052806	0.04293110381522772	17.758670729937602	16.988269591170962	18.602264954016874	1.2494104548965057	1.2301491443029196	1.2695658257848703	0.03721995681375375	0.09916920111123577	0.06157452333902212	-1.4292241351160342	-1.0036231853486153	-1.2105989414382492	0.036740324426446085	0.0377451573764921	0.07336467316232531	0.12742532592387695	0.06716747036587392	0.055450210211723805	-1.4348570130821092	-1.4231387595202196	-1.1345130128891343	-0.8947442469151596	-1.1728410076165905	-1.2560968031015003	0.4729914642742827	0.07566988946372695	0.8826695051820502	0.09426437459439097	0.1773377922735872	0.8762015481370963	0.9343413050657268	0.5226279418242902	0.2707597406476698
ItemKNN	0.136225106732256	0.1615573968531059	amazon-book	most_favorite	18	244750	13.767821142068923	1.1388652154312804	1.0950064604393102	0.039416681481951	0.0012911962902767314	-2.8890077303873847	0.4506425775052806	0.04293110381522772	17.758670729937602	16.988269591170962	18.602264954016874	1.2494104548965057	1.2301491443029196	1.2695658257848703	0.03721995681375375	0.09916920111123577	0.06157452333902212	-1.4292241351160342	-1.0036231853486153	-1.2105989414382492	0.036740324426446085	0.0377451573764921	0.07336467316232531	0.12742532592387695	0.06716747036587392	0.055450210211723805	-1.4348570130821092	-1.4231387595202196	-1.1345130128891343	-0.8947442469151596	-1.1728410076165905	-1.2560968031015003	0.4729914642742827	0.07566988946372695	0.8826695051820502	0.09426437459439097	0.1773377922735872	0.8762015481370963	0.9343413050657268	0.5226279418242902	0.2707597406476698
GFCF	0.1408169399596014	0.1700946547025904	amazon-book	most_favorite	18	244750	13.767821142068923	1.1388652154312804	1.0950064604393102	0.039416681481951	0.0012911962902767314	-2.8890077303873847	0.4506425775052806	0.04293110381522772	17.758670729937602	16.988269591170962	18.602264954016874	1.2494104548965057	1.2301491443029196	1.2695658257848703	0.03721995681375375	0.09916920111123577	0.06157452333902212	-1.4292241351160342	-1.0036231853486153	-1.2105989414382492	0.036740324426446085	0.0377451573764921	0.07336467316232531	0.12742532592387695	0.06716747036587392	0.055450210211723805	-1.4348570130821092	-1.4231387595202196	-1.1345130128891343	-0.8947442469151596	-1.1728410076165905	-1.2560968031015003	0.4729914642742827	0.07566988946372695	0.8826695051820502	0.09426437459439097	0.1773377922735872	0.8762015481370963	0.9343413050657268	0.5226279418242902	0.2707597406476698
DirectAU	0.068413815882836	0.0813519010801928	amazon-book	most_favorite	6	86442	12.83751038947973	1.1084808080827946	1.2594632397936882	0.10018549617892278	0.0005245213742460005	-3.280236809609689	0.536903358175658	0.0	6.689004101214888	6.0	7.5567794387621285	0.8253614622307689	0.7781512503836436	0.8783367465625664	0.1002639522345095	0.2749807011840251	0.15394780930064736	-0.9988551802355446	-0.5606977849457037	-0.8126264867894266	0.09613104461140916	0.10546919745926804	0.1743528724931893	0.4017177523203865	0.1743528724931893	0.12824838230397564	-1.0171363383858774	-0.9768743586290932	-0.7585708931537064	-0.3960789759247095	-0.7585708931537064	-0.89194810427375	0.5141577627239646	0.0972881070192339	0.9763598713588304	0.11618990967403588	0.058063953929084075	0.8691715722738127	0.9094909970818728	0.5208965695006031	0.3010559647142304
UltraGCN	0.0728917261977274	0.0884061611202662	amazon-book	most_favorite	6	86442	12.83751038947973	1.1084808080827946	1.2594632397936882	0.10018549617892278	0.0005245213742460005	-3.280236809609689	0.536903358175658	0.0	6.689004101214888	6.0	7.5567794387621285	0.8253614622307689	0.7781512503836436	0.8783367465625664	0.1002639522345095	0.2749807011840251	0.15394780930064736	-0.9988551802355446	-0.5606977849457037	-0.8126264867894266	0.09613104461140916	0.10546919745926804	0.1743528724931893	0.4017177523203865	0.1743528724931893	0.12824838230397564	-1.0171363383858774	-0.9768743586290932	-0.7585708931537064	-0.3960789759247095	-0.7585708931537064	-0.89194810427375	0.5141577627239646	0.0972881070192339	0.9763598713588304	0.11618990967403588	0.058063953929084075	0.8691715722738127	0.9094909970818728	0.5208965695006031	0.3010559647142304
ItemKNN	0.053545487109736	0.0635935440507059	amazon-book	most_favorite	6	86442	12.83751038947973	1.1084808080827946	1.2594632397936882	0.10018549617892278	0.0005245213742460005	-3.280236809609689	0.536903358175658	0.0	6.689004101214888	6.0	7.5567794387621285	0.8253614622307689	0.7781512503836436	0.8783367465625664	0.1002639522345095	0.2749807011840251	0.15394780930064736	-0.9988551802355446	-0.5606977849457037	-0.8126264867894266	0.09613104461140916	0.10546919745926804	0.1743528724931893	0.4017177523203865	0.1743528724931893	0.12824838230397564	-1.0171363383858774	-0.9768743586290932	-0.7585708931537064	-0.3960789759247095	-0.7585708931537064	-0.89194810427375	0.5141577627239646	0.0972881070192339	0.9763598713588304	0.11618990967403588	0.058063953929084075	0.8691715722738127	0.9094909970818728	0.5208965695006031	0.3010559647142304
SVDGCN	0.06828245366887	0.0871747724505398	amazon-book	most_favorite	6	86442	12.83751038947973	1.1084808080827946	1.2594632397936882	0.10018549617892278	0.0005245213742460005	-3.280236809609689	0.536903358175658	0.0	6.689004101214888	6.0	7.5567794387621285	0.8253614622307689	0.7781512503836436	0.8783367465625664	0.1002639522345095	0.2749807011840251	0.15394780930064736	-0.9988551802355446	-0.5606977849457037	-0.8126264867894266	0.09613104461140916	0.10546919745926804	0.1743528724931893	0.4017177523203865	0.1743528724931893	0.12824838230397564	-1.0171363383858774	-0.9768743586290932	-0.7585708931537064	-0.3960789759247095	-0.7585708931537064	-0.89194810427375	0.5141577627239646	0.0972881070192339	0.9763598713588304	0.11618990967403588	0.058063953929084075	0.8691715722738127	0.9094909970818728	0.5208965695006031	0.3010559647142304
LightGCN	0.0678375397473505	0.081691886511625	amazon-book	most_favorite	6	86442	12.83751038947973	1.1084808080827946	1.2594632397936882	0.10018549617892278	0.0005245213742460005	-3.280236809609689	0.536903358175658	0.0	6.689004101214888	6.0	7.5567794387621285	0.8253614622307689	0.7781512503836436	0.8783367465625664	0.1002639522345095	0.2749807011840251	0.15394780930064736	-0.9988551802355446	-0.5606977849457037	-0.8126264867894266	0.09613104461140916	0.10546919745926804	0.1743528724931893	0.4017177523203865	0.1743528724931893	0.12824838230397564	-1.0171363383858774	-0.9768743586290932	-0.7585708931537064	-0.3960789759247095	-0.7585708931537064	-0.89194810427375	0.5141577627239646	0.0972881070192339	0.9763598713588304	0.11618990967403588	0.058063953929084075	0.8691715722738127	0.9094909970818728	0.5208965695006031	0.3010559647142304
GFCF	0.0595123114194094	0.0713018609886058	amazon-book	most_favorite	6	86442	12.83751038947973	1.1084808080827946	1.2594632397936882	0.10018549617892278	0.0005245213742460005	-3.280236809609689	0.536903358175658	0.0	6.689004101214888	6.0	7.5567794387621285	0.8253614622307689	0.7781512503836436	0.8783367465625664	0.1002639522345095	0.2749807011840251	0.15394780930064736	-0.9988551802355446	-0.5606977849457037	-0.8126264867894266	0.09613104461140916	0.10546919745926804	0.1743528724931893	0.4017177523203865	0.1743528724931893	0.12824838230397564	-1.0171363383858774	-0.9768743586290932	-0.7585708931537064	-0.3960789759247095	-0.7585708931537064	-0.89194810427375	0.5141577627239646	0.0972881070192339	0.9763598713588304	0.11618990967403588	0.058063953929084075	0.8691715722738127	0.9094909970818728	0.5208965695006031	0.3010559647142304
BPRMF	0.0679775343880757	0.0831295064471212	amazon-book	most_favorite	6	86442	12.83751038947973	1.1084808080827946	1.2594632397936882	0.10018549617892278	0.0005245213742460005	-3.280236809609689	0.536903358175658	0.0	6.689004101214888	6.0	7.5567794387621285	0.8253614622307689	0.7781512503836436	0.8783367465625664	0.1002639522345095	0.2749807011840251	0.15394780930064736	-0.9988551802355446	-0.5606977849457037	-0.8126264867894266	0.09613104461140916	0.10546919745926804	0.1743528724931893	0.4017177523203865	0.1743528724931893	0.12824838230397564	-1.0171363383858774	-0.9768743586290932	-0.7585708931537064	-0.3960789759247095	-0.7585708931537064	-0.89194810427375	0.5141577627239646	0.0972881070192339	0.9763598713588304	0.11618990967403588	0.058063953929084075	0.8691715722738127	0.9094909970818728	0.5208965695006031	0.3010559647142304
SimpleX	0.0688941328525312	0.0814983840446312	amazon-book	most_favorite	6	86442	12.83751038947973	1.1084808080827946	1.2594632397936882	0.10018549617892278	0.0005245213742460005	-3.280236809609689	0.536903358175658	0.0	6.689004101214888	6.0	7.5567794387621285	0.8253614622307689	0.7781512503836436	0.8783367465625664	0.1002639522345095	0.2749807011840251	0.15394780930064736	-0.9988551802355446	-0.5606977849457037	-0.8126264867894266	0.09613104461140916	0.10546919745926804	0.1743528724931893	0.4017177523203865	0.1743528724931893	0.12824838230397564	-1.0171363383858774	-0.9768743586290932	-0.7585708931537064	-0.3960789759247095	-0.7585708931537064	-0.89194810427375	0.5141577627239646	0.0972881070192339	0.9763598713588304	0.11618990967403588	0.058063953929084075	0.8691715722738127	0.9094909970818728	0.5208965695006031	0.3010559647142304
UserKNN	0.0712148275856328	0.0815637350261472	amazon-book	most_favorite	6	86442	12.83751038947973	1.1084808080827946	1.2594632397936882	0.10018549617892278	0.0005245213742460005	-3.280236809609689	0.536903358175658	0.0	6.689004101214888	6.0	7.5567794387621285	0.8253614622307689	0.7781512503836436	0.8783367465625664	0.1002639522345095	0.2749807011840251	0.15394780930064736	-0.9988551802355446	-0.5606977849457037	-0.8126264867894266	0.09613104461140916	0.10546919745926804	0.1743528724931893	0.4017177523203865	0.1743528724931893	0.12824838230397564	-1.0171363383858774	-0.9768743586290932	-0.7585708931537064	-0.3960789759247095	-0.7585708931537064	-0.89194810427375	0.5141577627239646	0.0972881070192339	0.9763598713588304	0.11618990967403588	0.058063953929084075	0.8691715722738127	0.9094909970818728	0.5208965695006031	0.3010559647142304
UltraGCN	0.1003600978328466	0.1167739086079826	yelp	least_favorite	50	768649	25.00043353624093	1.3979475399026222	1.2542668996102675	0.09838996129081228	0.0012297957467481565	-2.910167013297388	0.4378351203127455	0.25563204342547524	29.375342792416834	26.397835636987036	33.10993146082516	1.4679829432623095	1.4215683204514031	1.5199582817422153	0.02412416562361532	0.07291869914490555	0.03757866393750478	-1.617547698557274	-1.1371610876751603	-1.4250586647592816	0.026024015947585674	0.021741246248045857	0.0695957756527454	0.07708653209106099	0.04153328700232363	0.0326185111268675	-1.5846256835893162	-1.6627155649812464	-1.157417120538577	-1.1130214915917482	-1.3816036968583032	-1.486535866230836	0.2865705632153868	0.008028102496636392	0.7107308518118244	0.1006256919412222	0.262667918504969	0.8920950637845844	0.9460745213148032	0.5762288045379704	0.2903174853157875
